iter	Passed	Remaining
793	7447	6622
794	7455	6611
795	7464	6601
796	7471	6590
797	7479	6580
798	7487	6569
799	7495	6558
800	7503	6548
801	7511	6537
802	7519	6526
803	7527	6516
804	7536	6506
805	7543	6495
806	7551	6484
807	7558	6473
808	7568	6464
809	7578	6455
810	7588	6447
811	7598	6437
812	7606	6427
813	7614	6417
814	7623	6407
815	7631	6397
816	7639	6386
817	7648	6376
818	7656	6366
819	7663	6355
820	7671	6344
821	7679	6334
822	7688	6324
823	7696	6313
824	7704	6303
825	7713	6294
826	7721	6283
827	7729	6273
828	7737	6263
829	7745	6252
830	7754	6242
831	7762	6232
832	7771	6223
833	7780	6213
834	7788	6203
835	7796	6192
836	7804	6182
837	7812	6171
838	7820	6161
839	7829	6152
840	7837	6141
841	7845	6130
842	7853	6120
843	7861	6109
844	7884	6111
845	7894	6102
846	7903	6092
847	7911	6082
848	7919	6072
849	7927	6062
850	7936	6052
851	7943	6041
852	7951	6031
853	7959	6021
854	7967	6010
855	7975	6000
856	7982	5989
857	7990	5978
858	7998	5968
859	8006	5958
860	8014	5947
861	8022	5937
862	8030	5927
863	8038	5917
864	8046	5907
865	8055	5897
866	8063	5887
867	8072	5877
868	8083	5869
869	8093	5860
870	8103	5852
871	8113	5842
872	8122	5833
873	8132	5825
874	8142	5816
875	8153	5807
876	8162	5798
877	8173	5790
878	8182	5780
879	8192	5772
880	8201	5762
881	8210	5752
882	8219	5743
883	8260	5755
884	8278	5752
885	8290	5745
886	8306	5740
887	8317	5732
888	8326	5722
889	8335	5713
890	8344	5703
891	8354	5694
892	8363	5684
893	8371	5674
894	8379	5664
895	8389	5655
896	8401	5648
897	8413	5640
898	8423	5630
899	8433	5622
900	8442	5612
901	8451	5603
902	8462	5594
903	8477	5589
904	8488	5581
905	8498	5572
906	8508	5562
907	8517	5553
908	8525	5542
909	8536	5534
910	8544	5524
911	8553	5514
912	8561	5504
913	8570	5495
914	8579	5485
915	8587	5474
916	8596	5465
917	8604	5454
918	8612	5444
919	8621	5435
920	8629	5424
921	8636	5414
922	8644	5403
923	8652	5393
924	8660	5383
925	8668	5373
926	8676	5363
927	8684	5352
928	8692	5342
929	8700	5332
930	8709	5323
931	8717	5313
932	8725	5302
933	8733	5292
934	8741	5282
935	8749	5272
936	8757	5262
937	8765	5252
938	8774	5242
939	8782	5231
940	8790	5221
941	8798	5211
942	8806	5201
943	8814	5191
944	8823	5181
945	8830	5171
946	8839	5161
947	8848	5152
948	8856	5142
949	8865	5132
950	8873	5122
951	8882	5112
952	8890	5102
953	8898	5092
954	8906	5082
955	8915	5073
956	8923	5063
957	8932	5053
958	8941	5043
959	8950	5034
960	8960	5025
961	8969	5016
962	8977	5006
963	8986	4996
964	8996	4987
965	9005	4978
966	9014	4968
967	9024	4959
968	9033	4950
969	9042	4940
970	9051	4930
971	9059	4921
972	9068	4911
973	9077	4902
974	9086	4892
975	9095	4883
976	9103	4873
977	9113	4864
978	9122	4855
979	9131	4845
980	9141	4836
981	9150	4826
982	9158	4816
983	9165	4806
984	9174	4796
985	9182	4786
986	9190	4776
987	9198	4766
988	9205	4756
989	9214	4746
990	9222	4736
991	9230	4726
992	9238	4716
993	9247	4707
994	9256	4698
995	9265	4688
996	9273	4678
997	9281	4668
998	9291	4659
999	9299	4649
1000	9307	4639
1001	9315	4629
1002	9323	4620
1003	9333	4610
1004	9341	4600
1005	9349	4590
1006	9357	4581
1007	9366	4571
1008	9374	4561
1009	9381	4551
1010	9390	4542
1011	9398	4532
1012	9405	4521
1013	9414	4512
1014	9421	4502
1015	9430	4492
1016	9437	4482
1017	9445	4472
1018	9454	4462
1019	9462	4453
1020	9470	4443
1021	9478	4433
1022	9486	4423
1023	9494	4413
1024	9503	4403
1025	9511	4394
1026	9518	4384
1027	9526	4374
1028	9534	4364
1029	9542	4354
1030	9550	4344
1031	9558	4334
1032	9566	4324
1033	9574	4314
1034	9582	4305
1035	9590	4295
1036	9599	4285
1037	9607	4276
1038	9615	4266
1039	9624	4256
1040	9632	4247
1041	9643	4238
1042	9651	4228
1043	9660	4219
1044	9669	4210
1045	9677	4200
1046	9686	4190
1047	9695	4181
1048	9703	4172
1049	9712	4162
1050	9721	4153
1051	9730	4143
1052	9739	4134
1053	9748	4124
1054	9758	4116
1055	9767	4106
1056	9777	4097
1057	9788	4089
1058	9798	4080
1059	9807	4071
1060	9816	4061
1061	9825	4052
1062	9834	4043
1063	9843	4033
1064	9853	4024
1065	9861	4014
1066	9870	4005
1067	9878	3995
1068	9887	3986
1069	9896	3977
1070	9905	3967
1071	9914	3958
1072	9922	3948
1073	9946	3945
1074	9956	3936
1075	9964	3926
1076	9972	3916
1077	9982	3907
1078	9991	3898
1079	9999	3888
1080	10008	3879
1081	10017	3869
1082	10026	3860
1083	10034	3850
1084	10043	3841
1085	10052	3832
1086	10061	3822
1087	10070	3813
1088	10079	3803
1089	10087	3794
1090	10095	3784
1091	10103	3775
1092	10112	3765
1093	10120	3755
1094	10128	3746
1095	10136	3736
1096	10144	3726
1097	10153	3717
1098	10161	3707
1099	10169	3697
